"","GEO_ID","NAME","education","gini","med_income","poverty","county","state","hiv_rate","cluster","county_long"
"2419","0500000US46117","Stanley County, South Dakota",93.7,0.4357,76402,2.6,"Stanley","South Dakota",0,3,"Stanley County"
"2420","0500000US46119","Sully County, South Dakota",96.6,0.4441,59688,10.6,"Sully","South Dakota",0,1,"Sully County"
"2421","0500000US46121","Todd County, South Dakota",78.7,0.506,26250,58.9,"Todd","South Dakota",13,5,"Todd County"
"2422","0500000US46123","Tripp County, South Dakota",88,0.4174,52274,19.6,"Tripp","South Dakota",9,1,"Tripp County"
"2423","0500000US46125","Turner County, South Dakota",91.5,0.4331,66199,9.4,"Turner","South Dakota",12,1,"Turner County"
"2424","0500000US46127","Union County, South Dakota",94.4,0.4628,80238,8.3,"Union","South Dakota",1,3,"Union County"
"2425","0500000US46129","Walworth County, South Dakota",90,0.4552,51746,12.2,"Walworth","South Dakota",114,2,"Walworth County"
"2426","0500000US46135","Yankton County, South Dakota",91.5,0.4118,67052,10,"Yankton","South Dakota",96,1,"Yankton County"
"2427","0500000US46137","Ziebach County, South Dakota",89.2,0.5439,38750,42.9,"Ziebach","South Dakota",11,5,"Ziebach County"
"2428","0500000US47001","Anderson County, Tennessee",89.9,0.4534,55414,15.2,"Anderson","Tennessee",134,2,"Anderson County"
"2429","0500000US47003","Bedford County, Tennessee",83.8,0.4249,55354,13.8,"Bedford","Tennessee",154,1,"Bedford County"
"2430","0500000US47005","Benton County, Tennessee",84.8,0.4595,40258,17,"Benton","Tennessee",140,4,"Benton County"
"2431","0500000US47007","Bledsoe County, Tennessee",76.6,0.4583,51884,20.5,"Bledsoe","Tennessee",211,4,"Bledsoe County"
"2432","0500000US47009","Blount County, Tennessee",89.8,0.4324,64593,9.7,"Blount","Tennessee",109,1,"Blount County"
"2433","0500000US47011","Bradley County, Tennessee",87.4,0.4419,55426,15.6,"Bradley","Tennessee",142,2,"Bradley County"
"2434","0500000US47013","Campbell County, Tennessee",80.1,0.4436,46110,19.8,"Campbell","Tennessee",86,4,"Campbell County"
"2435","0500000US47015","Cannon County, Tennessee",84.5,0.4473,54223,16.5,"Cannon","Tennessee",211,4,"Cannon County"
"2436","0500000US47017","Carroll County, Tennessee",88.1,0.4642,44794,16.8,"Carroll","Tennessee",121,2,"Carroll County"
"2437","0500000US47019","Carter County, Tennessee",86.8,0.4443,44280,19.1,"Carter","Tennessee",85,4,"Carter County"
"2438","0500000US47021","Cheatham County, Tennessee",87.3,0.3917,69132,10.7,"Cheatham","Tennessee",209,1,"Cheatham County"
"2439","0500000US47023","Chester County, Tennessee",84.7,0.4098,52692,13.3,"Chester","Tennessee",94,1,"Chester County"
"2440","0500000US47025","Claiborne County, Tennessee",82,0.4587,41938,23.1,"Claiborne","Tennessee",54,4,"Claiborne County"
"2441","0500000US47027","Clay County, Tennessee",82.1,0.4864,38709,25.9,"Clay","Tennessee",12,4,"Clay County"
"2442","0500000US47029","Cocke County, Tennessee",83.8,0.4489,41558,20.7,"Cocke","Tennessee",147,4,"Cocke County"
"2443","0500000US47031","Coffee County, Tennessee",87.8,0.435,52626,14.4,"Coffee","Tennessee",133,1,"Coffee County"
"2444","0500000US47033","Crockett County, Tennessee",84.2,0.4388,52136,16,"Crockett","Tennessee",103,4,"Crockett County"
"2445","0500000US47035","Cumberland County, Tennessee",88.6,0.4178,52630,12.5,"Cumberland","Tennessee",98,1,"Cumberland County"
"2446","0500000US47037","Davidson County, Tennessee",90.1,0.4901,66047,14.2,"Davidson","Tennessee",650,2,"Davidson County"
"2447","0500000US47039","Decatur County, Tennessee",84.4,0.4958,43817,18.7,"Decatur","Tennessee",143,4,"Decatur County"
"2448","0500000US47041","DeKalb County, Tennessee",80.5,0.4505,45728,19.8,"DeKalb","Tennessee",196,4,"DeKalb County"
"2449","0500000US47043","Dickson County, Tennessee",87.2,0.4325,61388,11.9,"Dickson","Tennessee",155,1,"Dickson County"
"2450","0500000US47045","Dyer County, Tennessee",87.9,0.5504,50245,18.3,"Dyer","Tennessee",121,2,"Dyer County"
"2451","0500000US47047","Fayette County, Tennessee",89.3,0.4606,69729,12,"Fayette","Tennessee",215,2,"Fayette County"
"2452","0500000US47049","Fentress County, Tennessee",80.3,0.4137,43464,18.7,"Fentress","Tennessee",62,4,"Fentress County"
"2453","0500000US47051","Franklin County, Tennessee",88.7,0.4767,52189,15.4,"Franklin","Tennessee",80,2,"Franklin County"
"2454","0500000US47053","Gibson County, Tennessee",87.1,0.4462,49615,15.4,"Gibson","Tennessee",212,2,"Gibson County"
"2455","0500000US47055","Giles County, Tennessee",87.6,0.4466,54061,13.2,"Giles","Tennessee",142,2,"Giles County"
"2456","0500000US47057","Grainger County, Tennessee",79.9,0.4728,44917,16.8,"Grainger","Tennessee",97,4,"Grainger County"
"2457","0500000US47059","Greene County, Tennessee",85.1,0.4583,47361,16.9,"Greene","Tennessee",101,4,"Greene County"
"2458","0500000US47061","Grundy County, Tennessee",78.2,0.4273,45150,19.1,"Grundy","Tennessee",147,4,"Grundy County"
"2459","0500000US47063","Hamblen County, Tennessee",84.8,0.4545,45275,17,"Hamblen","Tennessee",126,4,"Hamblen County"
"2460","0500000US47065","Hamilton County, Tennessee",90.5,0.4901,61050,12.6,"Hamilton","Tennessee",356,2,"Hamilton County"
"2461","0500000US47067","Hancock County, Tennessee",81.3,0.5585,29650,31.1,"Hancock","Tennessee",87,5,"Hancock County"
"2462","0500000US47069","Hardeman County, Tennessee",82.1,0.4493,41138,18.2,"Hardeman","Tennessee",227,4,"Hardeman County"
"2463","0500000US47071","Hardin County, Tennessee",84.4,0.4638,45092,17.4,"Hardin","Tennessee",130,4,"Hardin County"
"2464","0500000US47073","Hawkins County, Tennessee",86.6,0.4471,49101,17.7,"Hawkins","Tennessee",98,2,"Hawkins County"
"2465","0500000US47075","Haywood County, Tennessee",82.8,0.4826,39952,18,"Haywood","Tennessee",595,4,"Haywood County"
"2466","0500000US47077","Henderson County, Tennessee",86.7,0.4327,47885,19,"Henderson","Tennessee",115,4,"Henderson County"
"2467","0500000US47079","Henry County, Tennessee",85.8,0.4455,43444,20.7,"Henry","Tennessee",123,4,"Henry County"
"2468","0500000US47081","Hickman County, Tennessee",81.9,0.5168,48527,14.7,"Hickman","Tennessee",213,4,"Hickman County"
"2469","0500000US47083","Houston County, Tennessee",84.3,0.4851,46535,14.8,"Houston","Tennessee",11,4,"Houston County"
"2470","0500000US47085","Humphreys County, Tennessee",86.3,0.4263,49745,15.5,"Humphreys","Tennessee",98,1,"Humphreys County"
"2471","0500000US47087","Jackson County, Tennessee",81.4,0.4503,41890,16,"Jackson","Tennessee",107,4,"Jackson County"
"2472","0500000US47089","Jefferson County, Tennessee",86.4,0.4294,54371,13.1,"Jefferson","Tennessee",120,1,"Jefferson County"
"2473","0500000US47091","Johnson County, Tennessee",81,0.4671,42552,23.7,"Johnson","Tennessee",205,4,"Johnson County"
"2474","0500000US47093","Knox County, Tennessee",92.1,0.4793,62911,13.2,"Knox","Tennessee",252,2,"Knox County"
"2475","0500000US47095","Lake County, Tennessee",73.7,0.5346,34923,31,"Lake","Tennessee",668,5,"Lake County"
"2476","0500000US47097","Lauderdale County, Tennessee",79.6,0.4221,43025,19.5,"Lauderdale","Tennessee",291,4,"Lauderdale County"
"2477","0500000US47099","Lawrence County, Tennessee",86.1,0.4665,45721,16.7,"Lawrence","Tennessee",114,2,"Lawrence County"
"2478","0500000US47101","Lewis County, Tennessee",83.4,0.4286,38664,20.3,"Lewis","Tennessee",64,4,"Lewis County"
"2479","0500000US47103","Lincoln County, Tennessee",85.7,0.4291,57455,11.7,"Lincoln","Tennessee",130,1,"Lincoln County"
"2480","0500000US47105","Loudon County, Tennessee",87.3,0.4446,66151,12.2,"Loudon","Tennessee",79,1,"Loudon County"
"2481","0500000US47107","McMinn County, Tennessee",86,0.4472,51253,16.3,"McMinn","Tennessee",122,2,"McMinn County"
"2482","0500000US47109","McNairy County, Tennessee",85.2,0.4564,42691,18.5,"McNairy","Tennessee",104,4,"McNairy County"
"2483","0500000US47111","Macon County, Tennessee",79.8,0.422,43605,16.8,"Macon","Tennessee",71,4,"Macon County"
"2484","0500000US47113","Madison County, Tennessee",89.5,0.4769,51526,19.7,"Madison","Tennessee",318,2,"Madison County"
"2485","0500000US47115","Marion County, Tennessee",81.5,0.4416,53148,16.6,"Marion","Tennessee",105,4,"Marion County"
"2486","0500000US47117","Marshall County, Tennessee",87.8,0.4201,60036,16.2,"Marshall","Tennessee",147,1,"Marshall County"
"2487","0500000US47119","Maury County, Tennessee",91.1,0.4306,66353,9,"Maury","Tennessee",208,1,"Maury County"
"2488","0500000US47121","Meigs County, Tennessee",83.2,0.4197,54420,15.4,"Meigs","Tennessee",99,4,"Meigs County"
"2489","0500000US47123","Monroe County, Tennessee",84.7,0.4422,48488,16.9,"Monroe","Tennessee",105,4,"Monroe County"
"2490","0500000US47125","Montgomery County, Tennessee",93.6,0.4137,63768,12.3,"Montgomery","Tennessee",219,1,"Montgomery County"
"2491","0500000US47127","Moore County, Tennessee",86.7,0.4121,64926,8,"Moore","Tennessee",3,1,"Moore County"
"2492","0500000US47129","Morgan County, Tennessee",81.2,0.4726,45133,22.6,"Morgan","Tennessee",141,4,"Morgan County"
"2493","0500000US47131","Obion County, Tennessee",83,0.4592,45606,19.1,"Obion","Tennessee",120,4,"Obion County"
"2494","0500000US47133","Overton County, Tennessee",81.4,0.4947,39737,19.2,"Overton","Tennessee",87,4,"Overton County"
"2495","0500000US47135","Perry County, Tennessee",77.7,0.5051,51786,23.6,"Perry","Tennessee",183,4,"Perry County"
"2496","0500000US47137","Pickett County, Tennessee",79.2,0.4792,42931,19.3,"Pickett","Tennessee",13,4,"Pickett County"
"2497","0500000US47139","Polk County, Tennessee",82.3,0.457,49446,12.4,"Polk","Tennessee",130,4,"Polk County"
"2498","0500000US47141","Putnam County, Tennessee",88.9,0.4489,49228,17.8,"Putnam","Tennessee",154,2,"Putnam County"
"2499","0500000US47143","Rhea County, Tennessee",83.1,0.4368,48872,17.1,"Rhea","Tennessee",160,4,"Rhea County"
"2500","0500000US47145","Roane County, Tennessee",90.7,0.4861,60044,13.5,"Roane","Tennessee",108,2,"Roane County"
"2501","0500000US47147","Robertson County, Tennessee",87.9,0.4171,67597,11.2,"Robertson","Tennessee",183,1,"Robertson County"
"2502","0500000US47149","Rutherford County, Tennessee",92.3,0.4115,72985,10.3,"Rutherford","Tennessee",242,1,"Rutherford County"
"2503","0500000US47151","Scott County, Tennessee",79.9,0.4357,38409,22,"Scott","Tennessee",27,4,"Scott County"
"2504","0500000US47153","Sequatchie County, Tennessee",82.1,0.4336,47835,21.6,"Sequatchie","Tennessee",184,4,"Sequatchie County"
"2505","0500000US47155","Sevier County, Tennessee",86.6,0.4522,54363,14.2,"Sevier","Tennessee",159,2,"Sevier County"
"2506","0500000US47157","Shelby County, Tennessee",89.3,0.517,55015,19,"Shelby","Tennessee",864,2,"Shelby County"
"2507","0500000US47159","Smith County, Tennessee",87.2,0.4805,52018,14.7,"Smith","Tennessee",106,2,"Smith County"
"2508","0500000US47161","Stewart County, Tennessee",86.8,0.4133,51460,13.3,"Stewart","Tennessee",42,1,"Stewart County"
"2509","0500000US47163","Sullivan County, Tennessee",88.3,0.4841,49661,15.5,"Sullivan","Tennessee",134,2,"Sullivan County"
"2510","0500000US47165","Sumner County, Tennessee",90.7,0.4385,73517,9.9,"Sumner","Tennessee",133,1,"Sumner County"
"2511","0500000US47167","Tipton County, Tennessee",88.8,0.4322,63783,11.6,"Tipton","Tennessee",177,1,"Tipton County"
"2512","0500000US47169","Trousdale County, Tennessee",85.8,0.3913,58274,9.8,"Trousdale","Tennessee",278,1,"Trousdale County"
"2513","0500000US47171","Unicoi County, Tennessee",86.2,0.4415,47610,17.5,"Unicoi","Tennessee",110,4,"Unicoi County"
"2514","0500000US47173","Union County, Tennessee",79.2,0.4502,50868,18.8,"Union","Tennessee",88,4,"Union County"
"2515","0500000US47175","Van Buren County, Tennessee",80.9,0.4095,44444,15.1,"Van Buren","Tennessee",93,4,"Van Buren County"
"2516","0500000US47177","Warren County, Tennessee",83.2,0.4578,46189,20.2,"Warren","Tennessee",129,4,"Warren County"
"2517","0500000US47179","Washington County, Tennessee",90.6,0.492,52503,15.2,"Washington","Tennessee",211,2,"Washington County"
"2518","0500000US47181","Wayne County, Tennessee",82.5,0.4431,45402,16.1,"Wayne","Tennessee",151,4,"Wayne County"
"2519","0500000US47183","Weakley County, Tennessee",87.2,0.4657,43773,19.9,"Weakley","Tennessee",80,4,"Weakley County"
"2520","0500000US47185","White County, Tennessee",81.5,0.4386,44777,14.8,"White","Tennessee",124,4,"White County"
"2521","0500000US47187","Williamson County, Tennessee",95.8,0.4421,116492,4.7,"Williamson","Tennessee",90,3,"Williamson County"
"2522","0500000US47189","Wilson County, Tennessee",93,0.4398,82224,8.3,"Wilson","Tennessee",165,3,"Wilson County"
"2523","0500000US48001","Anderson County, Texas",82.1,0.4295,49736,14.1,"Anderson","Texas",586,4,"Anderson County"
"2524","0500000US48003","Andrews County, Texas",76.1,0.4602,80518,11.2,"Andrews","Texas",112,4,"Andrews County"
"2525","0500000US48005","Angelina County, Texas",83.8,0.4306,52377,17.3,"Angelina","Texas",260,4,"Angelina County"
"2526","0500000US48007","Aransas County, Texas",88.7,0.5371,51509,22.8,"Aransas","Texas",169,2,"Aransas County"
"2527","0500000US48009","Archer County, Texas",90.7,0.4721,67083,11.6,"Archer","Texas",6,2,"Archer County"
"2528","0500000US48011","Armstrong County, Texas",92.1,0.3707,71136,7.3,"Armstrong","Texas",4,1,"Armstrong County"
"2529","0500000US48013","Atascosa County, Texas",80.7,0.4298,63391,11,"Atascosa","Texas",181,1,"Atascosa County"
"2530","0500000US48015","Austin County, Texas",87.2,0.4222,68400,11.7,"Austin","Texas",232,1,"Austin County"
"2531","0500000US48017","Bailey County, Texas",71.9,0.4267,64044,11.4,"Bailey","Texas",7,4,"Bailey County"
"2532","0500000US48019","Bandera County, Texas",90.7,0.4381,64495,13.8,"Bandera","Texas",142,1,"Bandera County"
"2533","0500000US48021","Bastrop County, Texas",84.4,0.4055,78339,11.3,"Bastrop","Texas",259,1,"Bastrop County"
"2534","0500000US48023","Baylor County, Texas",84,0.4672,43705,14.8,"Baylor","Texas",5,4,"Baylor County"
"2535","0500000US48025","Bee County, Texas",79,0.4747,48822,19.4,"Bee","Texas",548,4,"Bee County"
"2536","0500000US48027","Bell County, Texas",91.1,0.4412,57932,14.2,"Bell","Texas",291,1,"Bell County"
"2537","0500000US48029","Bexar County, Texas",85.4,0.4654,62169,15.6,"Bexar","Texas",415,2,"Bexar County"
"2538","0500000US48031","Blanco County, Texas",90.2,0.4619,71201,11.2,"Blanco","Texas",105,2,"Blanco County"
"2539","0500000US48033","Borden County, Texas",92.2,0.4377,68500,3.7,"Borden","Texas",3230,1,"Borden County"
"2540","0500000US48035","Bosque County, Texas",89.5,0.4069,59328,14.5,"Bosque","Texas",126,1,"Bosque County"
"2541","0500000US48037","Bowie County, Texas",89.8,0.4845,54949,16.8,"Bowie","Texas",340,2,"Bowie County"
"2542","0500000US48039","Brazoria County, Texas",88.8,0.4167,87958,7.9,"Brazoria","Texas",303,3,"Brazoria County"
"2543","0500000US48041","Brazos County, Texas",88.7,0.5172,52658,23.9,"Brazos","Texas",218,2,"Brazos County"
"2544","0500000US48043","Brewster County, Texas",88,0.4608,48679,15.6,"Brewster","Texas",121,2,"Brewster County"
"2545","0500000US48045","Briscoe County, Texas",85.2,0.4787,38469,16.8,"Briscoe","Texas",0,4,"Briscoe County"
"2546","0500000US48047","Brooks County, Texas",68.5,0.5142,26827,40.2,"Brooks","Texas",198,5,"Brooks County"
"2547","0500000US48049","Brown County, Texas",86.9,0.4685,49232,12.7,"Brown","Texas",128,2,"Brown County"
"2548","0500000US48051","Burleson County, Texas",82.8,0.4341,64109,11.4,"Burleson","Texas",144,1,"Burleson County"
"2549","0500000US48053","Burnet County, Texas",88.6,0.4369,65363,7.5,"Burnet","Texas",149,1,"Burnet County"
"2550","0500000US48055","Caldwell County, Texas",80.1,0.4296,63380,15.8,"Caldwell","Texas",230,4,"Caldwell County"
"2551","0500000US48057","Calhoun County, Texas",83,0.4106,61887,10.1,"Calhoun","Texas",140,1,"Calhoun County"
"2552","0500000US48059","Callahan County, Texas",89.6,0.4002,55820,9.3,"Callahan","Texas",92,1,"Callahan County"
"2553","0500000US48061","Cameron County, Texas",69.5,0.4697,43057,26.7,"Cameron","Texas",293,4,"Cameron County"
"2554","0500000US48063","Camp County, Texas",87.4,0.4628,50947,20.1,"Camp","Texas",205,2,"Camp County"
"2555","0500000US48065","Carson County, Texas",92.5,0.4051,76786,8.6,"Carson","Texas",0,1,"Carson County"
"2556","0500000US48067","Cass County, Texas",86.9,0.4319,49626,17.5,"Cass","Texas",212,2,"Cass County"
"2557","0500000US48069","Castro County, Texas",76.4,0.4193,53551,11.8,"Castro","Texas",3,4,"Castro County"
"2558","0500000US48071","Chambers County, Texas",89.4,0.4418,93707,14.4,"Chambers","Texas",102,3,"Chambers County"
"2559","0500000US48073","Cherokee County, Texas",80.5,0.4335,54222,14.6,"Cherokee","Texas",277,4,"Cherokee County"
"2560","0500000US48075","Childress County, Texas",82.9,0.4307,53092,14.4,"Childress","Texas",119,4,"Childress County"
"2561","0500000US48077","Clay County, Texas",92,0.3985,69967,12.2,"Clay","Texas",79,1,"Clay County"
"2562","0500000US48079","Cochran County, Texas",67.4,0.4878,38203,27.1,"Cochran","Texas",8,5,"Cochran County"
"2563","0500000US48081","Coke County, Texas",83.8,0.4608,42639,12.5,"Coke","Texas",2,4,"Coke County"
"2564","0500000US48083","Coleman County, Texas",85.8,0.4418,47216,14.7,"Coleman","Texas",105,2,"Coleman County"
"2565","0500000US48085","Collin County, Texas",93.9,0.4319,104327,6.3,"Collin","Texas",235,3,"Collin County"
"2566","0500000US48087","Collingsworth County, Texas",74.6,0.5185,42446,20.2,"Collingsworth","Texas",0,4,"Collingsworth County"
"2567","0500000US48089","Colorado County, Texas",84.4,0.4922,55945,10.1,"Colorado","Texas",240,2,"Colorado County"
"2568","0500000US48091","Comal County, Texas",93.8,0.4397,85912,7.7,"Comal","Texas",158,3,"Comal County"
"2569","0500000US48093","Comanche County, Texas",85.5,0.4263,55743,14.6,"Comanche","Texas",120,1,"Comanche County"
"2570","0500000US48095","Concho County, Texas",75.3,0.4149,46719,17.5,"Concho","Texas",709,4,"Concho County"
"2571","0500000US48097","Cooke County, Texas",87.9,0.4412,63338,12.8,"Cooke","Texas",116,1,"Cooke County"
"2572","0500000US48099","Coryell County, Texas",89.2,0.404,58414,11.5,"Coryell","Texas",350,1,"Coryell County"
"2573","0500000US48101","Cottle County, Texas",85.4,0.4899,43654,23,"Cottle","Texas",1,4,"Cottle County"
"2574","0500000US48103","Crane County, Texas",75.5,0.3802,67804,4.3,"Crane","Texas",7,1,"Crane County"
"2575","0500000US48105","Crockett County, Texas",79.7,0.337,52731,17.9,"Crockett","Texas",5,1,"Crockett County"
"2576","0500000US48107","Crosby County, Texas",77.2,0.5393,44304,20.9,"Crosby","Texas",334,4,"Crosby County"
"2577","0500000US48109","Culberson County, Texas",63.7,0.4077,34239,32.3,"Culberson","Texas",6,5,"Culberson County"
"2578","0500000US48111","Dallam County, Texas",70.4,0.5141,61069,14.9,"Dallam","Texas",166,4,"Dallam County"
"2579","0500000US48113","Dallas County, Texas",80.7,0.491,65011,14.6,"Dallas","Texas",926,4,"Dallas County"
"2580","0500000US48115","Dawson County, Texas",70.8,0.4991,42778,22.6,"Dawson","Texas",198,4,"Dawson County"
"2581","0500000US48117","Deaf Smith County, Texas",74.2,0.4183,49611,13.8,"Deaf Smith","Texas",211,4,"Deaf Smith County"
"2582","0500000US48119","Delta County, Texas",87.3,0.4452,58705,16.2,"Delta","Texas",269,2,"Delta County"
"2583","0500000US48121","Denton County, Texas",93.3,0.4293,96265,7.4,"Denton","Texas",217,3,"Denton County"
"2584","0500000US48123","DeWitt County, Texas",83.1,0.4898,57873,17.9,"DeWitt","Texas",30,4,"DeWitt County"
"2585","0500000US48125","Dickens County, Texas",83.8,0.49,42241,15.3,"Dickens","Texas",1,4,"Dickens County"
"2586","0500000US48127","Dimmit County, Texas",68.6,0.5118,25000,42.6,"Dimmit","Texas",177,5,"Dimmit County"
"2587","0500000US48129","Donley County, Texas",86,0.4188,52888,12.5,"Donley","Texas",213,1,"Donley County"
"2588","0500000US48131","Duval County, Texas",72.4,0.4418,43836,19.1,"Duval","Texas",215,4,"Duval County"
"2589","0500000US48133","Eastland County, Texas",85,0.5147,43953,18.7,"Eastland","Texas",86,4,"Eastland County"
"2590","0500000US48135","Ector County, Texas",76.3,0.4446,64975,13,"Ector","Texas",241,4,"Ector County"
"2591","0500000US48137","Edwards County, Texas",78.4,0.4902,40000,10.2,"Edwards","Texas",10,4,"Edwards County"
"2592","0500000US48139","Ellis County, Texas",87.4,0.4083,85272,8.1,"Ellis","Texas",240,3,"Ellis County"
"2593","0500000US48141","El Paso County, Texas",79.8,0.4681,50919,19.5,"El Paso","Texas",356,4,"El Paso County"
"2594","0500000US48143","Erath County, Texas",87.6,0.4794,56691,16.5,"Erath","Texas",68,2,"Erath County"
"2595","0500000US48145","Falls County, Texas",79.5,0.522,35317,25,"Falls","Texas",280,4,"Falls County"
"2596","0500000US48147","Fannin County, Texas",85.9,0.4843,59686,12.5,"Fannin","Texas",211,2,"Fannin County"
"2597","0500000US48149","Fayette County, Texas",88.5,0.4788,66624,11.2,"Fayette","Texas",150,2,"Fayette County"
"2598","0500000US48151","Fisher County, Texas",86.4,0.4218,55862,12.4,"Fisher","Texas",160,1,"Fisher County"
"2599","0500000US48153","Floyd County, Texas",73.7,0.4232,54007,15.3,"Floyd","Texas",136,4,"Floyd County"
"2600","0500000US48155","Foard County, Texas",75.7,0.4946,37679,9.5,"Foard","Texas",13,4,"Foard County"
"2601","0500000US48157","Fort Bend County, Texas",91,0.4263,102590,7.5,"Fort Bend","Texas",264,3,"Fort Bend County"
"2602","0500000US48159","Franklin County, Texas",90.3,0.4572,61391,8.2,"Franklin","Texas",250,2,"Franklin County"
"2603","0500000US48161","Freestone County, Texas",82.6,0.4513,55910,16.3,"Freestone","Texas",462,4,"Freestone County"
"2604","0500000US48163","Frio County, Texas",65.5,0.4905,58456,19.6,"Frio","Texas",960,4,"Frio County"
"2605","0500000US48165","Gaines County, Texas",61.6,0.4362,67728,14.5,"Gaines","Texas",50,4,"Gaines County"
"2606","0500000US48167","Galveston County, Texas",89.9,0.4544,79328,10.9,"Galveston","Texas",384,3,"Galveston County"
"2607","0500000US48169","Garza County, Texas",66.2,0.3758,64871,21.6,"Garza","Texas",1033,4,"Garza County"
"2608","0500000US48171","Gillespie County, Texas",89.6,0.4788,64438,10.8,"Gillespie","Texas",89,2,"Gillespie County"
"2609","0500000US48173","Glasscock County, Texas",75.5,0.478,85417,16.6,"Glasscock","Texas",535,4,"Glasscock County"
"2610","0500000US48175","Goliad County, Texas",83.7,0.5013,52335,12,"Goliad","Texas",147,2,"Goliad County"
"2611","0500000US48177","Gonzales County, Texas",76.5,0.4755,55698,13.1,"Gonzales","Texas",169,4,"Gonzales County"
"2612","0500000US48179","Gray County, Texas",81,0.4877,50635,16.5,"Gray","Texas",92,4,"Gray County"
"2613","0500000US48181","Grayson County, Texas",90.3,0.4376,62078,12,"Grayson","Texas",169,1,"Grayson County"
"2614","0500000US48183","Gregg County, Texas",85.9,0.4628,56566,17.6,"Gregg","Texas",499,2,"Gregg County"
"2615","0500000US48185","Grimes County, Texas",81.7,0.4707,59086,15.9,"Grimes","Texas",410,4,"Grimes County"
"2616","0500000US48187","Guadalupe County, Texas",89.3,0.3945,80047,9,"Guadalupe","Texas",135,1,"Guadalupe County"
"2617","0500000US48189","Hale County, Texas",75.2,0.4385,48649,17.8,"Hale","Texas",159,4,"Hale County"
"2618","0500000US48191","Hall County, Texas",82.6,0.4896,41467,18.9,"Hall","Texas",8,4,"Hall County"
"2619","0500000US48193","Hamilton County, Texas",86.9,0.4938,44030,19.9,"Hamilton","Texas",100,2,"Hamilton County"
"2620","0500000US48195","Hansford County, Texas",72.7,0.4101,47500,11.3,"Hansford","Texas",8,4,"Hansford County"
"2621","0500000US48197","Hardeman County, Texas",85.5,0.4126,56400,14.1,"Hardeman","Texas",232,1,"Hardeman County"
"2622","0500000US48199","Hardin County, Texas",88.5,0.4282,65347,12,"Hardin","Texas",119,1,"Hardin County"
"2623","0500000US48201","Harris County, Texas",81.9,0.4968,65788,15.6,"Harris","Texas",724,2,"Harris County"
"2624","0500000US48203","Harrison County, Texas",88.1,0.465,57996,16.8,"Harrison","Texas",227,2,"Harrison County"
"2625","0500000US48205","Hartley County, Texas",86,0.367,61196,8,"Hartley","Texas",8,1,"Hartley County"
"2626","0500000US48207","Haskell County, Texas",78.9,0.5581,48432,15.4,"Haskell","Texas",548,4,"Haskell County"
"2627","0500000US48209","Hays County, Texas",90.5,0.4496,71061,12.7,"Hays","Texas",198,1,"Hays County"
"2628","0500000US48211","Hemphill County, Texas",85.5,0.5042,54867,9.2,"Hemphill","Texas",261,2,"Hemphill County"
"2629","0500000US48213","Henderson County, Texas",84.8,0.4862,51963,17,"Henderson","Texas",198,2,"Henderson County"
"2630","0500000US48215","Hidalgo County, Texas",67.3,0.4785,44666,28.4,"Hidalgo","Texas",241,4,"Hidalgo County"
"2631","0500000US48217","Hill County, Texas",85.4,0.4419,57800,12.5,"Hill","Texas",160,2,"Hill County"
"2632","0500000US48219","Hockley County, Texas",76.5,0.4311,49241,15.3,"Hockley","Texas",92,4,"Hockley County"
"2633","0500000US48221","Hood County, Texas",91.9,0.4474,75851,8.9,"Hood","Texas",140,3,"Hood County"
"2634","0500000US48223","Hopkins County, Texas",86.2,0.4511,57745,11.8,"Hopkins","Texas",168,2,"Hopkins County"
"2635","0500000US48225","Houston County, Texas",79.6,0.4952,43644,19,"Houston","Texas",548,4,"Houston County"
"2636","0500000US48227","Howard County, Texas",80.5,0.4315,60260,16.4,"Howard","Texas",612,4,"Howard County"
"2637","0500000US48229","Hudspeth County, Texas",49.7,0.4259,32404,23.1,"Hudspeth","Texas",324,4,"Hudspeth County"
"2638","0500000US48231","Hunt County, Texas",87.3,0.4423,61053,14.3,"Hunt","Texas",178,2,"Hunt County"
"2639","0500000US48233","Hutchinson County, Texas",86.3,0.4129,57288,13,"Hutchinson","Texas",112,1,"Hutchinson County"
"2640","0500000US48235","Irion County, Texas",88.7,0.4611,39770,12.6,"Irion","Texas",7,2,"Irion County"
"2641","0500000US48237","Jack County, Texas",81.6,0.4565,56916,15.4,"Jack","Texas",256,4,"Jack County"
"2642","0500000US48239","Jackson County, Texas",80.6,0.3893,60807,13.8,"Jackson","Texas",89,1,"Jackson County"
"2643","0500000US48241","Jasper County, Texas",84.5,0.5102,44356,20.3,"Jasper","Texas",152,4,"Jasper County"
"2644","0500000US48243","Jeff Davis County, Texas",86.6,0.4838,38659,19,"Jeff Davis","Texas",5,4,"Jeff Davis County"
"2645","0500000US48245","Jefferson County, Texas",84.9,0.4798,53613,18,"Jefferson","Texas",597,2,"Jefferson County"
"2646","0500000US48247","Jim Hogg County, Texas",72.8,0.4182,37342,31.3,"Jim Hogg","Texas",157,4,"Jim Hogg County"
"2647","0500000US48249","Jim Wells County, Texas",78.9,0.4614,47629,21.6,"Jim Wells","Texas",105,4,"Jim Wells County"
"2648","0500000US48251","Johnson County, Texas",86.3,0.3988,70767,10.3,"Johnson","Texas",201,1,"Johnson County"
"2649","0500000US48253","Jones County, Texas",80.7,0.4019,55575,11.5,"Jones","Texas",246,1,"Jones County"
